osmid,lat,lon,street_count
3708024707,40.4738606,-80.0229493,3
3708024721,40.4741604,-80.0201607,3
3708024727,40.4742069,-80.0226036,3
3708024749,40.4745705,-80.0206181,3
3708359751,40.4686554,-80.0244861,3
3708359761,40.4689984,-80.023832,3
3708359768,40.4691966,-80.0241802,3
3708359775,40.4694078,-80.0236797,3
3708359782,40.4696158,-80.0231252,3
3708359798,40.4700145,-80.0220722,3
3708359808,40.4701844,-80.0204367,1
3708359819,40.4704029,-80.0204714,3
3708360025,40.4705629,-80.0207238,3
3712868723,40.4312551,-79.9911856,3
3712868724,40.4312059,-79.9911815,3
3712868835,40.4297603,-79.9670176,3
3712965482,40.4330686,-80.0228015,3
3712997034,40.4174696,-80.0115795,3
3712997035,40.4169724,-80.0114933,3
3712997036,40.417594,-80.0117169,3
3712997072,40.4026863,-80.0022932,1
3712997076,40.3966583,-80.0003468,3
3712997077,40.3969404,-80.0002287,3
3712997101,40.399209,-79.9987682,3
3722947044,40.4221109,-79.9086803,3
3722947045,40.4220956,-79.9085741,3
3723467476,40.4842256,-79.9118719,3
3724109024,40.4222445,-80.0037935,3
3724163081,40.4413665,-80.0390108,1
3724163095,40.4590289,-80.0554795,1
3724163112,40.4524127,-80.0628514,3
3724164160,40.3900963,-79.996937,1
3724164161,40.3900757,-79.9968061,3
3724219440,40.4418811,-79.9942208,3
3724219447,40.4431482,-79.9931892,1
3724219489,40.4373179,-79.9957446,3
3724219490,40.4378719,-79.9954082,1
3724219516,40.438051,-79.994887,3
3724219518,40.4378815,-79.9949068,1
3724219519,40.4379483,-79.994887,3
3724219523,40.437834,-79.9944474,1
3724220673,40.4413774,-79.9922409,1
3725545364,40.4154829,-79.9172603,3
3725550399,40.437281,-79.898985,3
3726804900,40.4612893,-80.0223588,3
3726804908,40.4614291,-80.0216878,4
3726804915,40.4615558,-80.0210029,3
3726804919,40.4618445,-80.0225188,3
3726804920,40.4618459,-80.0233835,1
3726804923,40.4618742,-80.0232406,4
3726805328,40.4619614,-80.0227806,3
3726805333,40.4620406,-80.0223773,3
3726805338,40.4621308,-80.0218977,4
3726805340,40.4621622,-80.0209105,3
3726805341,40.4621482,-80.022635,3
3726805344,40.462236,-80.0209027,3
3726805365,40.4628568,-80.0218891,3
3733621699,40.4411322,-79.9564303,3
3743136525,40.4682232,-80.0262757,3
3743136526,40.4682461,-80.0260811,3
3743136528,40.4687278,-80.0263986,3
3743136529,40.4687566,-80.0262296,4
3743136530,40.4687825,-80.0260822,3
3743136534,40.4691284,-80.0265312,3
3743136537,40.4692512,-80.0265639,2
3743136540,40.4692949,-80.0263982,3
3743136541,40.4693254,-80.0262614,3
3749578035,40.4519471,-80.0920837,3
3749578055,40.4570077,-80.0917572,1
3756151699,40.4691927,-80.0242859,3
3756151707,40.4707239,-80.0235767,3
3758457621,40.4067434,-80.0138037,3
3765447034,40.4585037,-79.9251093,3
3765447037,40.4583073,-79.9251208,3
3765460187,40.4503916,-79.9353668,3
3768234122,40.4735646,-80.029587,3
3768234129,40.4738326,-80.0297263,1
3768234141,40.4741018,-80.0291363,3
3768234143,40.4743037,-80.0295995,1
3768364070,40.4587836,-79.9272262,3
3768364074,40.4592714,-79.9250672,4
3768364080,40.4589788,-79.9266909,3
3768364083,40.4589131,-79.9274864,3
3768364105,40.4593818,-79.9269605,3
3768364109,40.458901,-79.9267162,3
3768374760,40.4333904,-80.0064798,3
3768374765,40.4332605,-80.0068163,3
3768374769,40.4332147,-80.0062885,3
3768374782,40.4333035,-80.0066218,1
3769757293,40.4547677,-80.0150609,1
3769757299,40.4550314,-80.0151461,3
3769757302,40.4550687,-80.0149473,3
3769757308,40.4553105,-80.0155743,3
3772210008,40.4793672,-80.0435882,3
3772211696,40.4849709,-80.0417203,1
3772211702,40.4849944,-80.0421199,3
3772211872,40.4875272,-80.0352494,3
3772223137,40.4838863,-80.0352051,3
3772223143,40.4840001,-80.0350002,3
3772223144,40.4840808,-80.0357427,3
3772223145,40.4841856,-80.03563,3
3772223146,40.4842147,-80.0357854,3
3772223147,40.4843758,-80.0352913,3
3772223148,40.4844281,-80.0351952,1
3772223150,40.4845504,-80.0354546,3
3772223152,40.4853834,-80.0362844,3
3772223153,40.4854079,-80.0355259,1
3772224058,40.4855643,-80.0355998,3
3772224064,40.4857614,-80.0364493,3
3772224085,40.4859305,-80.0357841,3
3772224087,40.4859754,-80.0358067,1
3773833296,40.4866284,-80.0374515,1
3773833309,40.4869306,-80.0371667,3
3775783216,40.4694682,-80.0263086,4
3775783217,40.469549,-80.0259134,3
3775783255,40.4810181,-80.0327381,3
3775960265,40.4400506,-80.0083164,1
3775960267,40.4396893,-80.0085948,3
3775960274,40.4401606,-80.0098405,3
3775960283,40.4253202,-80.0208755,1
3781974281,40.4491327,-80.0131648,3
3781974282,40.4493301,-80.0131736,1
3781992181,40.4926923,-80.0277732,3
3782042117,40.4899106,-80.0214416,3
3782044067,40.4915854,-80.0214485,3
3782044144,40.4935248,-80.0115275,4
3782044288,40.4954543,-80.0196626,1
3783821030,40.4571072,-79.9904779,3
3783821032,40.4570644,-79.9909885,1
3783821033,40.4569744,-79.9907977,3
3783821034,40.4570679,-79.9908678,3
3783821035,40.4571719,-79.9906088,1
3783821036,40.4569594,-79.9911288,1
3786972674,40.4311974,-79.9969151,3
3786972677,40.4313323,-79.9975639,1
3786972679,40.431247,-79.9964999,1
3786972691,40.4303514,-80.0006974,3
3786972697,40.4302588,-80.0012086,3
3786972698,40.4301341,-79.9991196,3
3786972704,40.4308734,-80.0003134,3
3786972708,40.4311587,-80.0015407,3
3786972716,40.4312928,-80.0015206,3
3787039845,40.449212,-80.0491259,3
3787039846,40.4493217,-80.0490457,3
3787039852,40.4508349,-80.0473467,3
3787039853,40.4515293,-80.0511885,3
3787039861,40.4516633,-80.0463131,3
3787039863,40.4515151,-80.0462656,3
3787039875,40.4520071,-80.0419716,1
3787903030,40.4544128,-79.9132329,3
3790990043,40.399596,-79.9361493,3
3790998822,40.411168,-79.9453512,4
3792241776,40.4570906,-79.9313636,1
3792241777,40.4599701,-79.9219626,3
3792241778,40.4598183,-79.9226048,4
3792241779,40.4566612,-79.9064539,3
3792241780,40.4565379,-79.9064186,3
3792241786,40.4561358,-79.9070596,3
3792241788,40.4562481,-79.9077007,1
3792241790,40.4559685,-79.9068317,1
3792266284,40.4532615,-80.0420769,3
3792266300,40.444037,-80.0271462,3
3792266302,40.4442816,-80.0270053,1
3792266303,40.4233982,-79.9665461,3
3792266305,40.4237503,-79.9661829,3
3792266321,40.4225708,-79.9612795,1
3793452285,40.4503994,-80.0834456,1
3793452300,40.4509958,-80.0835602,1
3793452303,40.4511013,-80.0838717,3
3793452305,40.4512218,-80.0818652,3
3793452308,40.4512611,-80.0807122,3
3793452309,40.451279,-80.0853624,3
3793452311,40.4513139,-80.085311,3
3793452315,40.4513587,-80.084984,2
3793452327,40.4514849,-80.0828756,4
3793452331,40.4515172,-80.0831478,3
3793452332,40.4515174,-80.0826819,3
3793452338,40.4515999,-80.0816314,3
3793452350,40.4516523,-80.0830666,3
3793452353,40.4516599,-80.0845927,3
3793452355,40.4517257,-80.0849422,3
3793454257,40.4518044,-80.0829752,3
3793454274,40.4520559,-80.0836518,3
3793454276,40.4522001,-80.0824323,1
3793454277,40.4522108,-80.0835468,3
3793454283,40.45231,-80.0856817,3
3793454285,40.4523179,-80.0886685,1
3793454298,40.4526353,-80.0824941,3
3793454308,40.4530314,-80.0846641,3
3793454310,40.4530547,-80.0835986,4
3793454312,40.4531721,-80.0838883,3
3793454314,40.453331,-80.0875213,3
3793454318,40.4533751,-80.0841793,3
3793454323,40.4535409,-80.0829667,3
3793454330,40.4537204,-80.0836922,3
3793454334,40.4538526,-80.0835057,3
3793454336,40.4538727,-80.082474,4
3793454338,40.4539237,-80.0823304,3
3793454353,40.4541494,-80.0822443,3
3793454355,40.4541831,-80.0837429,3
3793454460,40.4543022,-80.0835977,3
3793454463,40.454338,-80.0830619,3
3793454470,40.4544119,-80.0834272,3
3793454477,40.4544675,-80.0832011,3
3793454487,40.4545443,-80.0827646,3
3793454491,40.4545639,-80.0842488,3
3793454501,40.4546826,-80.0840844,3
3793454505,40.4550346,-80.0844585,3
3793454508,40.4550556,-80.0853255,1
3793454511,40.4551154,-80.0843503,3
3793454516,40.4552299,-80.0841968,3
3793454527,40.4552886,-80.0839089,3
3797637095,40.4265476,-79.9527487,3
3797637097,40.426295,-79.9527174,3
3797637099,40.4258134,-79.9534104,1
3797637100,40.4261738,-79.9526901,3
3797637103,40.4246319,-79.9525098,1
3799815205,40.4206757,-79.9338881,1
3802851512,40.4955134,-80.0049262,1
3802851532,40.495748,-80.0050593,3
3806168692,40.4692257,-79.9255054,4
3806168693,40.4698875,-79.9233799,4
3806168694,40.4705558,-79.925266,4
3809311370,40.4566796,-80.0077718,3
3809311384,40.456752,-80.0074699,3
3809311387,40.4567796,-80.0074707,3
3809311403,40.4588757,-80.007703,4
3828152249,40.4414357,-80.008513,3
3828152442,40.4451463,-80.0169209,3
3828152661,40.4414967,-80.009394,4
3830179846,40.4519658,-80.008794,4
3830180479,40.4492133,-80.0059278,3
3830180487,40.448915,-80.007946,3
3830180490,40.4458254,-80.0097202,1
3830180508,40.4517075,-80.0137791,3
3830180515,40.4518861,-80.0087644,1
3830180654,40.4553418,-80.0065863,2
3830208913,40.4539389,-80.0149204,1
3830208923,40.4554738,-79.9912365,1
3830208950,40.4532262,-79.9933222,3
3830208951,40.4534697,-79.9936466,3
3830208952,40.45291,-79.9930418,3
3830208953,40.4526571,-79.9926997,3
3830209787,40.4544401,-79.9940843,3
3830224071,40.4542517,-80.0126498,1
3830230898,40.4582089,-80.0254692,3
3830230899,40.4580913,-80.0254225,4
3830230900,40.4576496,-80.0252902,3
3830230901,40.4572263,-80.0251627,3
3833267967,40.4206861,-80.0209153,3
3833267969,40.4208229,-80.0194126,3
3833267972,40.4227484,-80.0190734,3
3833267974,40.4235615,-80.0203695,3
3833515177,40.478068,-80.0301195,3
3833826992,40.4397817,-80.0084887,3
3833826994,40.4409308,-80.0024067,3
3833826997,40.4399156,-80.0083904,3
3833827022,40.4396455,-80.0085846,2
3833827037,40.4397639,-80.0076566,3
3833827059,40.439631,-80.0077474,3
3833827085,40.4399181,-80.0076283,3
3836714426,40.429377,-80.0525463,3
3836714431,40.429487,-80.0522409,1
3836714440,40.4295433,-80.0532007,4
3836714443,40.4295639,-80.0515784,1
3836714444,40.4295703,-80.0534758,4
3836714446,40.4295745,-80.0510126,3
3836714453,40.4296952,-80.0512465,3
3836714455,40.4297449,-80.0511128,3
3836716061,40.4299246,-80.0534731,3
3836716066,40.42995,-80.0516451,1
3836716067,40.4299531,-80.0532608,3
3836716075,40.4301324,-80.0513406,3
3836716085,40.4302726,-80.0524678,3
3836716087,40.4302764,-80.0519159,3
3836716091,40.4303559,-80.0516985,3
3836716106,40.4305462,-80.0526359,3
3836716113,40.4307165,-80.053192,3
3836716116,40.4307495,-80.0527355,3
3836716119,40.4308332,-80.0525281,3
3836716124,40.4309074,-80.0523442,3
3836716125,40.4309208,-80.0531803,3
3836716129,40.4309846,-80.0521529,3
3836716130,40.4309935,-80.0534301,3
3836716140,40.4312336,-80.0528188,3
3836716141,40.4314371,-80.052714,3
3836716142,40.4316395,-80.0526077,3
3836716144,40.4317831,-80.0524315,3
3836716145,40.4320141,-80.0526064,3
3841980600,40.4005719,-80.0429487,2
3841980601,40.3994403,-80.0440522,3
3841980602,40.3995184,-80.0441968,4
3841980603,40.4007033,-80.0430305,4
3841980609,40.3992376,-80.044257,2
3841980611,40.3991997,-80.0441878,3
3852727508,40.4689316,-79.9625519,3
3852727514,40.4689586,-79.9623767,3
3852727518,40.4690124,-79.9624467,3
3852727519,40.4690469,-79.9618663,3
3852727524,40.4690691,-79.9625171,3
3852727540,40.4691587,-79.9620218,3
3855626461,40.4683493,-79.9627717,3
3855626462,40.4684685,-79.9629185,3
3855626463,40.468596,-79.9630742,3
3855626483,40.4688477,-79.9627352,3
3855626485,40.4689459,-79.9628507,3
3855626486,40.4689748,-79.9628847,3
3855626490,40.4690569,-79.9627007,3
3855626493,40.4691958,-79.9631445,1
3855656559,40.4704116,-79.9604946,3
3855656561,40.4705108,-79.9604256,3
3861485083,40.494661,-80.0047249,3
3861485086,40.4946742,-80.0042984,3
3861485095,40.4949024,-80.0047409,1
3861485097,40.4949404,-80.0045523,1
3861485103,40.4950264,-80.0045803,3
3861485105,40.4950338,-80.00432,3
3861485107,40.4950366,-80.004966,1
3861485277,40.495687,-80.0045478,3
3861485298,40.4958972,-80.0041966,3
3861736773,40.4696934,-79.9610541,3
3861736775,40.4697478,-79.9616324,3
3861736785,40.4699363,-79.961365,2
3865719504,40.4733284,-79.9640904,3
3867426576,40.4713586,-80.0318571,1
3867473753,40.4752803,-80.0413889,1
3878742394,40.4248101,-79.9520071,3
3878742395,40.4249316,-79.9520598,5
3878742397,40.4250353,-79.9530929,3
3880265601,40.4594247,-80.0286325,3
3880265606,40.4598386,-80.0287662,3
3880265615,40.4610129,-80.0306671,3
3881028320,40.4726514,-80.0083908,3
3881028436,40.4762605,-80.0114691,1
3881028438,40.4763292,-80.0107408,1
3881214358,40.455971,-80.0149084,2
3885008660,40.4326009,-79.9128317,3
3885346058,40.4519982,-80.0075778,3
3887048908,40.4563363,-79.9159137,1
3887048910,40.4594367,-79.918399,3
3887048914,40.4598413,-79.9188145,3
3887048915,40.4595117,-79.9183152,3
3887048918,40.4598719,-79.9197707,2
3887048923,40.4595709,-79.9201194,2
3887048926,40.4596546,-79.9224604,3
3887048927,40.4596663,-79.9224141,1
3887048942,40.4591637,-79.9220048,4
3887048943,40.459259,-79.9220803,1
3887048944,40.459508,-79.922322,3
3887048945,40.4595178,-79.9222709,1
3887055266,40.4598158,-79.9208086,3
3887055274,40.4603377,-79.9217189,3
3892923060,40.4607262,-79.9194761,4
3892923063,40.4608017,-79.9203769,1
3892923075,40.4564825,-79.9322949,3
3892923076,40.4565816,-79.9323486,1
3892923095,40.4559436,-79.9349558,1
3892923100,40.4550022,-79.9382505,1
3892923101,40.4550544,-79.9380769,3
3895508701,40.4567802,-79.9912635,3
3895537567,40.4564924,-79.9986027,1
3897683363,40.4384725,-79.920874,1
3897683364,40.4385461,-79.919413,3
3897691739,40.4614616,-79.9681838,3
3897691740,40.4611618,-79.9678422,3
3902361839,40.4628001,-79.9621052,3
3902361840,40.4627664,-79.962552,1
3902361841,40.4287269,-79.9126906,3
3919726861,40.3822128,-79.9962754,3
3919726866,40.3825118,-79.9960535,4
3919726867,40.3826387,-79.9959834,3
3931498602,40.4572228,-79.9469772,3
3931498606,40.4571946,-79.9452427,1
3939940032,40.4272855,-79.8978369,3
3952903905,40.4180973,-79.9113393,1
3952906595,40.4200431,-79.9094786,1
3952906617,40.4205616,-79.9103701,3
3952906631,40.4201445,-79.9106701,3
3952906633,40.4201634,-79.9110111,3
3952906634,40.4201306,-79.9112131,3
3952906636,40.4202743,-79.9110895,3
3955654678,40.4433327,-79.9473627,3
3955654715,40.4430857,-79.9492485,3
3955900148,40.4963788,-80.0063329,1
3978329682,40.4554719,-80.0181097,1
3994511748,40.475407,-80.0038484,3
3994511749,40.4755254,-80.0045815,1
4000105960,40.4513509,-79.8959582,1
4000105961,40.4519689,-79.8974508,1
4000105964,40.4484828,-79.8959393,3
4000105965,40.4483466,-79.8960141,2
4000105968,40.4479783,-79.8962679,2
4000105970,40.4477776,-79.8964568,3
4000105971,40.4477416,-79.8965024,2
4000105972,40.4476151,-79.8965718,3
4000105973,40.4475337,-79.8963267,3
4000105975,40.4478765,-79.8963874,3
4000105976,40.4476774,-79.8962462,2
4000105977,40.4477045,-79.896231,3
4000105998,40.4533253,-79.901202,1
4000106000,40.4533777,-79.9014322,3
4000106003,40.4532038,-79.9018487,3
4000106016,40.4533735,-79.9037881,1
4000106022,40.4525768,-79.9025733,3
4000106023,40.4521228,-79.9020277,3
4000106029,40.4526214,-79.9033142,3
4000106033,40.4525772,-79.9026683,3
4000106037,40.452524,-79.9030272,3
4000106039,40.4528296,-79.9031758,1
4000106044,40.4533793,-79.9018704,3
4005825739,40.4838711,-79.9502843,4
4005825740,40.4846955,-79.9483894,4
4006700689,40.4020831,-80.000678,5
4006700698,40.4082307,-80.0026073,1
4006700714,40.4073777,-80.0044645,3
4006700736,40.4107961,-80.0058917,3
4006700738,40.4111164,-80.0060323,3
4015262688,40.3927471,-79.933371,3
4015263889,40.3928111,-79.9329562,4
4016563078,40.446017,-80.0172139,3
4016563085,40.4461479,-80.0189721,3
4016563391,40.4462806,-80.0194408,3
4016563392,40.4463123,-80.0189898,3
4016563393,40.4464372,-80.0194583,3
4016563394,40.4464486,-80.0196217,1
4016563396,40.4464731,-80.0189874,3
4016563397,40.4476429,-80.0111678,3
4016563398,40.4478082,-80.0112173,4
4016563400,40.44796,-80.0112628,1
4016563406,40.4480517,-80.0089228,5
4016563407,40.4480525,-80.0104289,3
4016563411,40.4482241,-80.0089249,3
4016563422,40.4495013,-80.0163627,3
4016563425,40.4498866,-80.0172303,3
4016563428,40.4499982,-80.0166269,3
4016563434,40.4500246,-80.0164817,3
4016563438,40.4500986,-80.017288,3
4016563449,40.4502496,-80.0184875,4
4016563451,40.4503083,-80.0171152,3
4016563453,40.4504185,-80.0185407,4
4016563473,40.4506327,-80.0150089,1
4016563474,40.4507389,-80.0172607,1
4016563475,40.4507673,-80.0150501,3
4020843894,40.4318503,-79.9776094,3
4020843899,40.431821,-79.978557,1
4020926807,40.4293201,-79.9679709,3
4020926808,40.4291167,-79.9680731,3
4020926845,40.4285405,-79.9654274,4
4020926847,40.4285054,-79.965265,4
4020926853,40.4285615,-79.9652519,1
4020926896,40.4280149,-79.9668725,3
4020926900,40.4278842,-79.9681852,3
4020926918,40.4302422,-79.9691322,3
4020926922,40.4294586,-79.969912,3
4020926923,40.4295174,-79.9701108,3
4020926924,40.4296842,-79.970742,3
4020926926,40.4293409,-79.97006,3
4020926927,40.4289342,-79.9702529,3
4020926929,40.4282032,-79.9648187,4
4020926939,40.427386,-79.9652358,3
4020926940,40.4268635,-79.9644705,3
4020926941,40.4269378,-79.9643887,1
4020941390,40.4641569,-80.0770747,4
4020941391,40.4631897,-80.074573,3
4020941399,40.4637799,-80.0792159,3
4030752192,40.3861284,-80.0076348,3
4030752193,40.3861356,-80.0078822,3
4030772596,40.3905344,-80.0086052,2
4030772629,40.3921614,-80.0083491,1
4039168938,40.4846764,-80.0434403,3
4039168953,40.4847805,-80.0435093,3
4039168980,40.4849102,-80.043904,1
4039184432,40.480202,-80.0405252,3
4039184454,40.4805561,-80.0404609,3
4046887117,40.4786368,-80.0378096,3
4046916256,40.4860955,-80.0274162,3
4046916268,40.4862896,-80.0268818,3
4046916273,40.4863505,-80.0278668,3
4046916276,40.4864081,-80.0277081,3
4046916599,40.4870661,-80.0280989,3
4046916607,40.4877468,-80.0287265,3
4065910430,40.4720724,-79.9989325,1
4070756402,40.4596179,-79.9947372,3
4070756414,40.4612806,-79.9883267,3
4070756434,40.4661441,-79.9920043,3
4070756441,40.4668613,-79.9918447,3
4070756443,40.4668125,-79.9922294,1
4070756454,40.4672366,-79.9933902,3
4072622080,40.4566213,-80.0165968,3
4072622086,40.4566722,-80.016315,1
4072622989,40.4567062,-80.0167696,3
4072623001,40.4601884,-80.0179352,3
4072628196,40.4570041,-80.0081765,3
4073417053,40.4575084,-80.0233315,3
4073417054,40.4575869,-80.023357,3
4074240293,40.4611736,-79.9919303,1
4081644935,40.4350529,-80.0076111,5
4083307889,40.4295791,-79.9227182,3
4083307895,40.4301082,-79.9232236,3
4085670065,40.4431419,-79.8989904,1
4085670076,40.4446648,-79.9014112,3
4085670081,40.4449061,-79.9023632,3
4085670592,40.4362499,-79.9062506,3
4085703211,40.4543244,-79.9135256,3
4085703225,40.4562751,-79.9135706,1
4085703226,40.4561105,-79.9138185,3
4085703229,40.4554924,-79.9145389,3
4085703234,40.4566906,-79.9164769,1
4095965175,40.3832284,-79.9316681,1
4095965182,40.3832119,-79.9314423,3
4095965184,40.3832631,-79.9314496,1
4095965186,40.3838857,-79.9328051,3
4095966989,40.3866505,-79.9321774,3
4095966990,40.3897993,-79.9322454,2
4095966991,40.3873988,-79.9317883,3
4095966995,40.3886243,-79.9316058,1
4095967018,40.3826223,-79.9301218,1
4095967019,40.3829647,-79.9307128,4
4138729482,40.4404515,-79.990992,3
4149971399,40.4820248,-80.0184452,1
4158627817,40.4552121,-80.0099728,1
4158627826,40.4552571,-80.0097094,3
4194513802,40.4376746,-80.0371911,3
4194513805,40.4374674,-80.0369846,1
4194513825,40.4373671,-80.0375007,3
4194513826,40.4374034,-80.0377806,3
4194513830,40.4372307,-80.0370496,3
4194513837,40.4365165,-80.0373429,3
4194513841,40.4382667,-80.0364701,3
4194513845,40.4372382,-80.0365389,3
4194513847,40.4368283,-80.0362354,3
4194513848,40.4366825,-80.0362307,3
4194513852,40.4372675,-80.0372048,3
4194513855,40.4374058,-80.0370226,1
4194513865,40.4367019,-80.0370415,4
4203066806,40.444955,-79.9051457,3
4203163375,40.4649968,-79.9561982,1
4203163378,40.4650628,-79.9558504,1
4217406028,40.3961653,-80.0257352,3
4218467368,40.4460908,-79.9162767,3
4218467371,40.4446443,-79.9160773,3
4218467372,40.4448014,-79.9161152,1
4218467381,40.4456838,-79.915713,1
4229178161,40.4243502,-79.9047774,3
4229189492,40.4280313,-79.9669331,3
4229189493,40.4280822,-79.9671216,3
4229189494,40.4280154,-79.9671594,1
4229296698,40.4278349,-79.9274234,3
4229296699,40.4276921,-79.9272937,2
4229296704,40.4287553,-79.9268603,1
4229296716,40.4380417,-79.9190995,3
4229296719,40.4380427,-79.9189438,3
4229296728,40.4380435,-79.9187151,3
4229296731,40.4380423,-79.9183828,3
4231250090,40.4041835,-79.9460178,3
4231250095,40.403523,-79.9452183,3
4231250103,40.3943266,-79.935979,1
4232984279,40.4897297,-80.021445,3
4232984285,40.4896745,-80.0205105,1
4232985235,40.4817863,-80.0182965,3
4232985237,40.48175,-80.0180279,3
4232985239,40.4818142,-80.017928,3
4232985240,40.477573,-80.018397,4
4232985252,40.4825502,-80.014488,3
4232985278,40.4774542,-80.0157117,3
4232985279,40.477896,-80.0145752,3
4232985284,40.4788522,-80.0145492,4
4232985288,40.4791321,-80.0138783,3
4232985293,40.4791511,-80.0150529,3
4232985294,40.4794138,-80.0151783,1
4232985297,40.4792182,-80.0152224,1
4232985310,40.4788165,-80.0131579,3
4232985315,40.4794295,-80.0124026,3
4232985320,40.4795371,-80.0141295,3
4232985321,40.4787271,-80.0132943,3
4232985342,40.480759,-80.0151247,3
4232985344,40.4809515,-80.0152952,3
4232985352,40.4832994,-80.0144877,3
4232985353,40.4833653,-80.0142937,3
4232985354,40.4833896,-80.0144393,3
4232985364,40.4833907,-80.014488,3
4232985365,40.4836655,-80.0135742,3
4232985366,40.48393,-80.0132341,3
4232985371,40.4815302,-80.0156671,3
4232985390,40.4810451,-80.0161093,4
4232985398,40.4827011,-80.0163242,3
4232985415,40.4819803,-80.0176725,4
4232985423,40.4786704,-80.0119521,3
4238106594,40.4591853,-79.992405,2
4238106628,40.4596352,-79.9902597,3
4239866908,40.4709528,-80.0277889,3
4239866909,40.4711202,-80.026854,3
4239876149,40.4559988,-80.0159461,3
4239876150,40.4561078,-80.0165796,3
4239876153,40.4561348,-80.0164099,3
4239876155,40.4561782,-80.0160085,4
4239876159,40.4562828,-80.0154165,3
4239876166,40.4563795,-80.0164174,2
4289611553,40.4826866,-80.0181042,3
4289611567,40.4825411,-80.0184924,1
4289611690,40.4837283,-80.0212151,5
4289611698,40.4820085,-80.0225321,3
4289611711,40.4815716,-80.0206598,3
4289611717,40.4816515,-80.0219205,3
4289611724,40.4813496,-80.0212926,4
4289611745,40.4813306,-80.0200856,3
4289611753,40.4804848,-80.0185079,3
4289950452,40.4806275,-80.0174245,3
4289950454,40.4809581,-80.0175054,3
4289950456,40.4807249,-80.0178795,3
4289950470,40.4798108,-80.0179856,1
4289950482,40.4795344,-80.0187862,1
4289950484,40.4792806,-80.0188856,3
4289950494,40.4794823,-80.019027,3
4289950495,40.4796684,-80.0190026,3
4289950536,40.4786945,-80.0205256,3
4289950537,40.4831646,-80.0193825,3
4289950544,40.4837456,-80.0217187,3
4289950545,40.4838965,-80.0220806,3
4289950550,40.4841477,-80.0214127,4
4289950554,40.4845039,-80.021988,1
4289950555,40.4877575,-80.0204388,3
4289950564,40.4863885,-80.0191065,3
4289950620,40.4856964,-80.0185353,3
4289950628,40.4850511,-80.0181632,4
4289950649,40.4851064,-80.0227574,3
4289950650,40.4851318,-80.0239347,3
4289950676,40.4823482,-80.0246815,3
4289950677,40.4855369,-80.0214628,3
4289950687,40.4863522,-80.0219959,3
4289950689,40.4854966,-80.019726,3
4289950690,40.4857477,-80.0198151,3
4289950692,40.485729,-80.019334,3
4289950712,40.484525,-80.0229543,3
4289950731,40.4842144,-80.0235399,3
4289950732,40.4845794,-80.0230569,3
4289950747,40.4787456,-80.0186974,3
4289950748,40.4787651,-80.0185949,3
4289950766,40.4826271,-80.0180665,1
4289950778,40.4795423,-80.0172721,3
4289950785,40.4787387,-80.0173169,3
4289950890,40.4790161,-80.0158841,3
4289950897,40.4779224,-80.0211882,3
4289950929,40.476867,-80.0260438,4
4289950946,40.4791775,-80.0230045,3
4289950955,40.4801816,-80.0211458,3
4289950961,40.4797898,-80.0211971,3
4289950963,40.4803353,-80.0197165,1
4297003651,40.4463247,-80.0134078,4
4297003652,40.4464723,-80.0134579,4
4309601667,40.4517049,-79.9336573,4
4309601668,40.4518355,-79.9332281,4
4309789391,40.414802,-79.9718136,4
4309853967,40.4519623,-79.9328411,4
4313804434,40.4606615,-79.8889006,3
4313804438,40.46041,-79.8885054,3
4313804447,40.4613998,-79.9022754,1
4313804470,40.4787003,-79.9247673,3
4318981034,40.4597665,-79.9236042,1
4318981035,40.4596043,-79.9235205,3
4320268382,40.4541011,-79.9595918,3
4320268385,40.4545653,-79.9598066,3
4320268387,40.4549606,-79.9596754,4
4320278192,40.4548316,-79.9590548,3
4320278198,40.4556041,-79.95855,4
4320278199,40.4556062,-79.9584762,3
4320278211,40.4544806,-79.957685,3
4320278212,40.4544272,-79.9575311,3
4320278217,40.4538744,-79.9583555,3
4320278224,40.4539755,-79.9587378,4
4320278229,40.4542057,-79.9586926,3
4320278230,40.4546959,-79.9604611,1
4320278231,40.4546873,-79.9603183,3
4320278239,40.4546111,-79.9597972,3
4320278242,40.4546653,-79.9598817,1
4320278252,40.4553007,-79.9585059,3
4320278254,40.4555154,-79.9584601,3
4320278260,40.455246,-79.9580364,3
4320278270,40.4549329,-79.9576441,3
4320278273,40.4549758,-79.9574104,1
4320278495,40.4546937,-79.9604216,3
4326816635,40.440937,-79.9963597,3
4326816636,40.4416252,-79.9958989,3
4344898644,40.3915502,-79.9366922,3
4344898652,40.3924871,-79.9394565,1
4344898675,40.3984232,-79.9632537,3
4344898985,40.4015426,-79.9627475,3
4344898995,40.4036394,-79.9603767,3
4344899012,40.4001556,-79.9536408,3
4344899017,40.3979273,-79.9524903,3
4344899021,40.3979254,-79.9528097,3
4344899024,40.3976758,-79.9515285,3
4344899032,40.3958529,-79.9481376,3
4344899043,40.3967929,-79.9498285,3
4344899049,40.3947804,-79.9451927,3
4344899055,40.3919156,-79.9401323,3
4344899071,40.3969659,-79.9499531,3
4344899088,40.4002196,-79.9586253,3
4344899203,40.4027523,-79.9561508,3
4344899205,40.4030963,-79.956276,3
4344899207,40.4033453,-79.9566481,3
4344899214,40.4045569,-79.9587069,3
4344899221,40.403682,-79.9556788,3
4344899222,40.4037725,-79.9556881,3
4344899252,40.4068155,-79.9592396,3
